,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2021-09-12,4,,,,,,,,,,,,,,,,4,4,6,6,6,4,4,6
2021-09-13,4,6,,,,358,358,301,301,294,294,292,292,358,,,,,4,,,,,
2021-09-14,4,,,,,,294,294,294,294,,294,294,294,,,,,,,6,6,6,6
2021-09-15,1,4,,,,,24,262,6,6,57,1,37,,,,,,,,,,,
2021-09-16,,24,24,,,,24,24,24,1,16,294,294,4,,9,0,0,0,17,0,0,6,24
2021-09-17,24,6,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,,,,,294,358,262,294,1,294,294,6,358,294,,6,6,0,4,6,0,0,0,0
2021-09-19,6,,,,,,,,,,,,,,,,,,,0,0,0,0,2
2021-09-20,6,24,,33,6,6,292,292,6,4,1,41,6,292,,0,6,6,6,6,6,6,6,6
2021-09-21,6,,,,,154,146,294,55,55,294,294,294,,6,,,,,,,,,
2021-09-22,,,,,358,358,294,294,292,292,293,317,297,,144,24,24,,,19,19,19,19,19
2021-09-23,19,17,19,19,17,16,17,17,19,128,144,144,144,1,,,,24,,24,,18,16,144
2021-09-24,144,24,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,,,,,,,,152,,,,24,16,152,,144,25,128,144,128,144,144,128,144
2021-09-26,128,,,,,,,,,,,,,,,,,,,24,24,,,24
2021-09-27,,17,,,,,,,1,6,6,1,6,292,,2,17,2,2,6,6,1,1,24
2021-09-28,0,,,,,,,,,,,,,,,0,16,0,1,0,17,1,17,17
2021-09-29,24,17,,294,358,358,294,294,1,294,358,294,294,294,1,,,,,,,,,
2021-09-30,,,,,,,,144,,144,176,16,9,48,147,,,,,,,,,
2021-10-01,,,,,,,0,0,,1,1,0,24,,,,,,,,,,,
2021-10-02,,,,,,,,,294,,358,294,358,294,,1,17,17,,6,6,6,6,6
2021-10-03,36,1,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,,,,,,,,,,,,,,,,,17,6,6,17,6,19,1,17
2021-10-05,1,,,,,,,,,,,,,,,,,,,,16,16,1,1
2021-10-06,1,1,17,0,1,1,1,1,1,0,24,1,147,138,,,,6,1,,0,6,,
2021-10-07,6,,,,,,,,,294,294,294,294,,,,16,8,18,0,8,24,8,8
2021-10-08,0,8,,,,,,154,,128,144,128,144,,0,6,6,,2,6,19,1,0,1
2021-10-09,1,24,19,,,,,294,294,292,358,294,358,294,294,,,,,,,,,
2021-10-10,,,294,,,,,,,,,,,,,,,,,,,,,
2021-10-11,,,,,,,,,,,,,,,6,,,,,,,,,
2021-10-12,,,,,,,,,,,,,,,,,502,447,447,438,502,406,38,438
2021-10-13,438,502,6,1,6,22,438,502,6,,,294,438,36,6,,,,,,,,,
2021-10-14,,,,,,,,,,,,,,,,294,294,358,294,294,294,294,294,262
2021-10-15,294,294,,,297,294,293,294,294,358,358,358,293,294,,,294,294,294,358,294,294,294,294
2021-10-16,294,,,,,294,358,293,292,358,294,292,293,309,,6,6,6,294,294,292,292,4,4
2021-10-17,36,1,,1,293,294,294,293,49,292,294,57,294,,,,,,,,,,1,1
2021-10-18,1,1,1,1,1,17,17,1,17,24,24,24,17,17,6,,,,,,,,,
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20,,,,,,,,,,,,,,,,,38,36,36,38,,294,36,358
2021-10-21,294,,,,,,,,,,,,,,,,,,1,,6,6,,
2021-10-22,4,1,,6,17,17,358,1,17,17,17,1,358,358,,,,1,,,0,,1,0
2021-10-23,17,,,292,,292,,294,294,294,262,262,262,,38,,,,,,,,,
2021-10-24,,,,,,,294,358,358,292,294,292,294,,,6,6,,,4,4,6,6,6
2021-10-25,4,4,4,,,,,,,294,292,294,292,294,,294,,,294,,292,262,262,294
2021-10-26,294,36,,,,,,,,,,,,,,,,,,,,,,
2021-10-27,,,,292,358,358,294,292,292,358,292,292,294,292,294,,,,,,,,,
2021-10-28,,,,,,,,,,,,,,,,,,,294,294,,294,,292
2021-10-29,292,292,,,,358,292,356,358,293,292,292,297,317,,6,,294,6,326,326,292,292,4
2021-10-30,4,,,,,,,,,,,,,,,294,292,294,292,294,294,294,294,294
2021-10-31,294,294,294,,,,,,,,,,,,,,,,138,,128,128,128,128
2021-11-01,146,144,,,,,,,,358,292,294,358,292,,18,18,,152,,18,17,19,6
2021-11-02,128,128,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,,152,2,,,,,292,292,301,1,16,16,16,,4,6,4,1,1,6,4,294,294
2021-11-04,4,4,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,,,,,294,,,294,294,358,294,358,294,292,,38,,294,294,36,294,294,36,36
2021-11-06,292,,,,,,,,,,,,,,,,,,,,,,,292
2021-11-07,294,,,,,,358,294,294,294,301,293,292,293,,,,38,,38,292,292,294,38
2021-11-08,4,,,,,,,,,,,6,294,294,,144,,,,144,144,144,144,144
2021-11-09,144,144,,,,,294,358,294,294,292,358,292,,,6,,,36,6,6,6,6,6
2021-11-10,2,2,6,,,37,37,37,294,294,294,294,292,292,38,,,,,,,,,
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-12,,,,,,,292,294,294,294,292,294,358,294,,292,294,294,292,292,292,292,262,292
2021-11-13,294,,,,,,,,,,,,,,,,,38,,294,,,,
2021-11-14,294,,,,,292,292,,292,292,358,293,356,358,,,294,,294,294,294,,294,294
2021-11-15,294,,,,,,,,,,,,,,,292,,,294,,,294,292,294
2021-11-16,292,294,,,294,,292,358,358,358,294,356,294,301,292,,,,,,,,,
2021-11-17,,,,,,,294,49,49,49,49,294,358,292,18,,,,,,,,,
2021-11-18,,,,,,,,,,,,,,,,,,,,,,292,38,36
2021-11-19,38,294,38,,,16,16,184,24,25,292,294,292,294,,,294,294,294,36,294,358,262,5
2021-11-20,358,294,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,,,,,,9,49,37,49,152,144,128,128,144,,154,144,144,144,144,144,144,152,152
2021-11-22,144,,,,,,,,,,,,,,,,,,,,,,136,136
2021-11-23,136,,,297,,,182,185,152,152,154,19,153,294,,,,,,6,6,18,24,24
2021-11-24,4,,,16,,,,,,,,,,,1,,,,,,,,,
2021-11-25,,,9,,56,25,2,24,24,4,1,17,24,,24,292,292,0,1,1,0,1,24,57
2021-11-26,0,49,24,,,,,,292,358,358,,294,292,,,152,,,152,,,144,144
2021-11-27,,56,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,,,,,293,,356,294,294,294,294,294,292,292,,,,294,,,294,,294,294
2021-11-29,294,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,,,,,,,294,,292,,294,294,16,24,294,,,,,,,,,
2021-12-01,,,,,,,,,,,,,,,,152,,,,,155,,,
2021-12-02,154,,,,,,,311,155,155,,294,294,358,176,,,,,,,,,
2021-12-03,,,,,,,294,,294,294,292,294,294,294,4,,,,,,,,,
2021-12-04,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,,,,,,6,,,17,17,294,358,358,294,,294,358,358,292,358,294,292,292,294
2021-12-06,292,294,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,,,,,293,293,294,294,152,294,54,358,152,294,,6,22,22,22,22,22,6,6,138
2021-12-08,147,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,,,,38,38,294,294,358,292,265,294,293,179,152,,24,17,128,6,25,152,152,25,25
2021-12-10,25,,,4,,,,,,,,,,,38,,,,,,,,,
2021-12-11,,,,,,292,294,294,292,36,292,293,292,,,,,,,,,,294,294
2021-12-12,,294,294,,,,,,294,292,301,301,294,294,,,,,292,294,,294,358,292
2021-12-13,292,294,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,,,294,,,,,,,,,,,,17,,,,,,,,,
2021-12-15,,,,,,,,,,,,,,,,,,38,38,38,,294,294,294
2021-12-16,38,38,,,,294,,358,356,358,358,293,294,301,,152,,146,152,,19,144,154,154
2021-12-17,176,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,,,,292,292,292,294,294,292,358,1,1,24,24,144,,,,,,,,,
2021-12-19,,,,,,,,,,4,4,,1,4,,,,,,,,,,
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,,,,,,,,309,,292,356,356,358,358,292,,,,,,,,,
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,,,,,294,,292,294,301,294,19,146,24,18,38,,,,,,,,,
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,,6,,356,294,358,292,292,292,292,294,356,356,292,6,,,,,,,,,
2021-12-26,,,,,,,18,18,18,16,16,24,1,2,18,16,24,24,1,36,4,1,17,24
2021-12-27,24,24,,,,358,294,294,294,297,294,358,294,18,,,,,,,,,,
2021-12-28,,,,,,,292,294,294,294,1,358,358,358,,,,,,,,,,
2021-12-29,,,16,,,,,,,,,,,,,,,,,,,,,
2021-12-30,,,,,,294,,,,294,294,358,294,324,,1,41,41,9,9,9,1,1,2
2021-12-31,2,,,,,,,,,,,,,,,,,,,,,,,
