,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-05-09,,,,,,,,,,,,,,,,,,18.0,7.666666666666667,49.833333333333336,99.16666666666667,108.11111111111111,109.55555555555556,102.18181818181819
2019-05-10,109.75,107.48275862068965,148.0,,,,,,,,,,,,,1.5,0.5,1.8,35.9,28.0,30.166666666666668,43.333333333333336,20.333333333333332,22.0
2019-05-11,34.0,,,,1.0,,,1.0,1.0,0.0,0.0,0.0,,,,0.0,15.0,4.0,2.0,10.0,9.5,6.333333333333333,17.5,10.0
2019-05-12,8.75,10.4,,,,52.5,35.666666666666664,218.0,188.16666666666666,28.5,26.8,86.42857142857143,122.66666666666667,,,,73.0,2.0,88.0,9.0,78.0,92.75,84.0,66.8
2019-05-13,9.0,10.5,67.33333333333333,,,,,31.0,,38.0,41.666666666666664,41.666666666666664,29.0,13.25,,128.0,,154.0,154.0,19.0,81.5,144.0,57.0,79.25
2019-05-14,106.0,75.0,,,,,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,292.0,294.0,310.0,319.6,336.6666666666667,336.6666666666667,310.0,318.0,334.0,336.6666666666667,6.0,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,130.0,,130.0,130.0,130.0,129.33333333333334,128.0,132.0,111.83333333333333
2019-05-17,114.14285714285714,100.75,,129.0,93.0,129.1,205.53333333333333,237.60714285714286,222.5,202.8780487804878,211.3148148148148,216.01492537313433,218.1851851851852,223.0,358.0,,,,,,,,,
2019-05-18,,,,,,,,,,,,,,,325.0,,,,,,,,,
2019-05-19,,,,292.0,,,,294.0,358.0,342.0,325.6666666666667,333.75,299.90909090909093,329.46666666666664,,,148.0,146.0,134.0,133.6,137.33333333333334,101.33333333333333,52.666666666666664,80.2
