,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2021-10-25,,4,,292,,294,,294,,358,,358,,358,6,,4,,4,,358,,292,
2021-10-26,4,,294,,,,,,,,,,,,,,,,,,,,,
2021-10-27,,1,294,,294,,301,,356,,294,,294,,38,,292,,358,,313,,33,
2021-10-28,294,,,,,,,,,,,,,,,36,,292,,358,,294,,292
2021-10-29,,36,294,,358,,358,,356,,358,,292,,36,,294,,38,,36,,294,
2021-10-30,358,,,,,,,,,,,,,,36,,292,,294,,294,,36,
2021-10-31,6,,294,,294,,358,,358,,293,,293,,144,,160,,128,,6,,4,
2021-11-01,24,,4,294,,294,,292,,292,,292,,294,19,,6,,38,,6,,326,
2021-11-02,4,,144,,,,,,,,,,,,,,,,,,,4,,4
2021-11-03,,17,,292,,294,,262,,24,,24,,16,6,,36,,6,,358,,358,
2021-11-04,294,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,,,294,,292,,358,,292,,358,,358,,,,,,38,,294,,294,
2021-11-06,294,,,,,,,,,,,,,,,,,,,292,,292,,294
2021-11-07,,294,294,,358,,292,,294,,301,,358,,,,,,262,,6,,294,
2021-11-08,292,,,6,,294,,,,54,,6,,262,154,,144,,128,,144,,130,
2021-11-09,154,,301,,294,,358,,144,,154,,294,36,,4,,294,,36,,292,,4
2021-11-10,,6,,294,,294,,358,,358,,484,,292,294,,147,,19,,36,,294,
2021-11-11,185,,294,,,,,,,,,,,,,,,,,,,,,
2021-11-12,,,293,,358,,292,,358,,292,,294,,294,,294,,294,,358,,486,
2021-11-13,292,,,,,,,,,,,,,,,,,,,294,,6,,358
2021-11-14,,358,292,,292,,358,,293,,358,,358,,292,,294,,294,,358,,294,
2021-11-15,294,,,,,,,,,,,,,,292,,294,,294,,358,,292,
2021-11-16,294,,294,,358,,301,,294,,293,,293,,294,,294,,294,,6,,294,
2021-11-17,19,,19,38,,293,,310,,358,,310,,22,18,,147,,147,,18,,56,
2021-11-18,130,,294,,,,,,,,,,,,,,,,,38,,37,,297
2021-11-19,,38,,24,,16,,185,,24,,19,,292,294,,294,,294,,36,,358,
2021-11-20,294,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,,,294,,294,,292,,144,,176,,128,,154,,144,,144,,144,,144,
2021-11-22,24,,,,,,,,,,,,,,,144,,153,,6,,6,,19
2021-11-23,,17,313,,49,,294,,184,,294,,144,,6,,144,,154,,146,,144,
2021-11-24,150,,,17,,17,,24,,152,,24,,25,6,,294,,17,,1,,24,
2021-11-25,16,,9,,25,,17,,4,,1,,24,17,,25,,18,,17,,17,,17
2021-11-26,,1,,292,,294,,358,,292,,292,,292,152,,176,,16,,48,,176,
2021-11-27,16,,0,,,,,,,,,,,,,,,,,,,,,
2021-11-28,,,294,,294,,294,,358,,294,,294,,294,,294,,294,,293,,358,
2021-11-29,294,,,,,,,,,,,,,,,,,,,294,,,,294
2021-11-30,,,294,,294,,301,,292,,294,,294,,294,,294,,294,,293,,1,
2021-12-01,294,,,,,,,,,,,,,,152,,144,,176,,154,,6,
2021-12-02,154,,292,,6,,155,,294,,154,,294,,176,,154,,54,,0,,4,
2021-12-03,18,,6,292,,294,,294,,292,,294,,358,4,,294,,294,,294,,358,
2021-12-04,292,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,,,,1,,16,,6,,6,,33,,1,294,,292,,358,,294,,292,
2021-12-06,294,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,,,293,,146,,152,,152,,443,,128,,51,,138,,294,,128,,154,
2021-12-08,293,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,,,313,,19,,293,,128,,152,,154,,24,,24,,17,,128,,144,
2021-12-10,144,,,260,,38,,9,,1,,6,,49,6,,293,,57,,25,,1,
2021-12-11,16,,292,,358,,292,,294,,292,,292,294,,294,,292,,294,,294,,294
2021-12-12,,292,,292,,294,,294,,356,,294,,358,292,,293,,294,,292,,294,
2021-12-13,292,,294,,,,,,,,,,,,,,,,,,,,,
2021-12-14,,,294,,294,,294,,294,,19,,358,,17,,2,,1,,17,,2,
2021-12-15,6,,,,,,,,,,,,,,,36,,294,,38,,36,,294
2021-12-16,,294,292,,358,,358,,358,,294,,356,,144,,146,,146,,144,,147,
2021-12-17,22,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,,,294,,293,,292,,17,,356,,294,,176,,147,,16,,17,,4,
2021-12-19,4,,1,0,,4,,4,,4,,1,,0,,,,,,,,,,
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,,,,309,,356,,292,,358,,294,,185,292,,18,,22,,150,,147,
2021-12-22,294,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,,,292,,294,,294,,6,,17,,447,,24,,154,,147,,147,,152,
2021-12-24,16,,,,,,,,,,,,,,,,,,,,,,,6
2021-12-25,,152,356,,358,,358,,292,,19,,24,,0,,1,,1,,16,,16,
2021-12-26,24,,,18,,16,,24,,128,,128,,128,,24,,24,,24,,9,,24
2021-12-27,,152,358,,292,,294,,292,,358,,326,0,,16,,48,,130,,144,,128
2021-12-28,,24,,294,,358,,294,,4,,33,,294,,,,,,,,,,
2021-12-29,,,152,,,,,,,,,,,,,,,,,,,,,294
2021-12-30,,36,292,,294,,309,,292,,358,,297,,301,,1,,9,,293,,24,
2021-12-31,17,,,,,,,,,,,,,,,,,,,,,,,
